Dim = 18
Support = 18

a9.28 = 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 
a9.29 = 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 
a9.30 = 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 
a9.31 = 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 
a9.32 = 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 
a9.33 = 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 
a9.34 = 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 
a9.35 = 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 
a9.36 = 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 

a10.1 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
a10.2 = 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
a10.3 = 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
a10.4 = 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
a10.5 = 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
a10.6 = 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
a10.7 = 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 
a10.8 = 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 
a10.9 = 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 
a10.10 = 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 
a10.11 = 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 
a10.12 = 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 
a10.13 = 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 
a10.14 = 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 
a10.15 = 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 
a10.16 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 
a10.17 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 
a10.18 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 
a10.19 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 
a10.20 = 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 
a10.21 = 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 
a10.22 = 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 
a10.23 = 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 
a10.24 = 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 
a10.25 = 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 
a10.26 = 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 
a10.27 = 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 
a10.28 = 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 
a10.29 = 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 
a10.30 = 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 
a10.31 = 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 
a10.32 = 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 
a10.33 = 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 
a10.34 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 
a10.35 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 
a10.36 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 

a11.1 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
a11.2 = 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
a11.3 = 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
a11.4 = 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
a11.5 = 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
a11.6 = 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 
a11.7 = 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 
a11.8 = 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 
a11.9 = 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 
a11.10 = 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 
a11.11 = 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 
a11.12 = 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 
a11.13 = 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 
a11.14 = 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 
a11.15 = 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 
a11.16 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 
a11.17 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 
a11.18 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 
a11.19 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 
a11.20 = 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 
a11.21 = 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 
a11.22 = 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 
a11.23 = 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 
a11.24 = 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 
a11.25 = 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 
a11.26 = 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 
a11.27 = 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 
a11.28 = 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 
a11.29 = 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 
a11.30 = 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 
a11.31 = 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 
a11.32 = 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 
a11.33 = 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 
a11.34 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 
a11.35 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 
a11.36 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 

a12.1 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
a12.2 = 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
a12.3 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
a12.4 = 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
a12.5 = 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
a12.6 = 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 
a12.7 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 
a12.8 = 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 
a12.9 = 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 
a12.10 = 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 
a12.11 = 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 
a12.12 = 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 
a12.13 = 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 
a12.14 = 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 
a12.15 = 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 
a12.16 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 
a12.17 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 
a12.18 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 
a12.19 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 
a12.20 = 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 
a12.21 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 
a12.22 = 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 
a12.23 = 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 
a12.24 = 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 
a12.25 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 
a12.26 = 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 
a12.27 = 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 
a12.28 = 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 
a12.29 = 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 
a12.30 = 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 
a12.31 = 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 
a12.32 = 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 
a12.33 = 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 
a12.34 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 
a12.35 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 
a12.36 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 

a13.1 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
a13.2 = 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
a13.3 = 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
a13.4 = 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
a13.5 = 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
a13.6 = 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 
a13.7 = 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 
a13.8 = 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 
a13.9 = 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 
a13.10 = 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 
a13.11 = 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 
a13.12 = 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 
a13.13 = 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 
a13.14 = 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 
a13.15 = 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 
a13.16 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 
a13.17 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 
a13.18 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 
a13.19 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 
a13.20 = 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 
a13.21 = 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 
a13.22 = 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 
a13.23 = 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 
a13.24 = 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 
a13.25 = 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 
a13.26 = 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 
a13.27 = 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 
a13.28 = 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 
a13.29 = 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 
a13.30 = 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 
a13.31 = 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 
a13.32 = 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 
a13.33 = 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 
a13.34 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 
a13.35 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 
a13.36 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 

a14.1 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
a14.2 = 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
a14.3 = 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
a14.4 = 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
a14.5 = 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
a14.6 = 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 
a14.7 = 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 
a14.8 = 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 
a14.9 = 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 
a14.10 = 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 
a14.11 = 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 
a14.12 = 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 
a14.13 = 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 
a14.14 = 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 
a14.15 = 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 
a14.16 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 
a14.17 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 
a14.18 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 
a14.19 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 
a14.20 = 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 
a14.21 = 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 
a14.22 = 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 
a14.23 = 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 
a14.24 = 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 
a14.25 = 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 
a14.26 = 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 
a14.27 = 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 
a14.28 = 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 
a14.29 = 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 
a14.30 = 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 
a14.31 = 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 
a14.32 = 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 
a14.33 = 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 
a14.34 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 
a14.35 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 
a14.36 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 

a15.1 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
a15.2 = 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
a15.3 = 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
a15.4 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
a15.5 = 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
a15.6 = 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 
a15.7 = 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 
a15.8 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 
a15.9 = 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 
a15.10 = 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 
a15.11 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 
a15.12 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 
a15.13 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 
a15.14 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 
a15.15 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 
a15.16 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 
a15.17 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 
a15.18 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 
a15.19 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
a15.20 = 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
a15.21 = 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
a15.22 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
a15.23 = 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
a15.24 = 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 
a15.25 = 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 
a15.26 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 
a15.27 = 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 
a15.28 = 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 
a15.29 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 
a15.30 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 
a15.31 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 
a15.32 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 
a15.33 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 
a15.34 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 
a15.35 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 
a15.36 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 

a16.1 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
a16.2 = 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
a16.3 = 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
a16.4 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
a16.5 = 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
a16.6 = 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 
a16.7 = 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 
a16.8 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 
a16.9 = 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 
a16.10 = 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 
a16.11 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 
a16.12 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 
a16.13 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 
a16.14 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 
a16.15 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 
a16.16 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 
a16.17 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 
a16.18 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 
a16.19 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 
a16.20 = 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 
a16.21 = 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 
a16.22 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 
a16.23 = 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 
a16.24 = 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 
a16.25 = 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 
a16.26 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 
a16.27 = 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 
a16.28 = 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 
a16.29 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 
a16.30 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 
a16.31 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 
a16.32 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 
a16.33 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 
a16.34 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 
a16.35 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 
a16.36 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 

a17.1 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
a17.2 = 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
a17.3 = 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
a17.4 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
a17.5 = 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
a17.6 = 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 
a17.7 = 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 
a17.8 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
a17.9 = 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 
a17.10 = 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 
a17.11 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 
a17.12 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 
a17.13 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 
a17.14 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 
a17.15 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 
a17.16 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 
a17.17 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 
a17.18 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 
a17.19 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
a17.20 = 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
a17.21 = 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
a17.22 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
a17.23 = 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
a17.24 = 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 
a17.25 = 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 
a17.26 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 
a17.27 = 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 
a17.28 = 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 
a17.29 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 
a17.30 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 
a17.31 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 
a17.32 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 
a17.33 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 
a17.34 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 
a17.35 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
a17.36 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 

a18.1 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
a18.2 = 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
a18.3 = 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
a18.4 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
a18.5 = 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
a18.6 = 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 
a18.7 = 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 
a18.8 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 
a18.9 = 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 
a18.10 = 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 
a18.11 = 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 
a18.12 = 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 
a18.13 = 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 
a18.14 = 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 
a18.15 = 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 
a18.16 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 
a18.17 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 
a18.18 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
a18.19 = 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
a18.20 = 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 
